"id","budget","original_language","popularity","release_date","revenue","status","vote_average","vote_count"
8617,0,"en",9.642041,2008-04-10,14796236,"Released",4.8,167
10625,17000000,"en",36.423717,2004-04-30,129042871,"Released",6.9,2320
10934,0,"en",12.309718,2003-04-30,0,"Released",6.4,172
5279,19800000,"en",11.693272,2001-11-07,87754044,"Released",6.8,246
10013,18000000,"en",12.243887,1986-10-05,41382841,"Released",5.9,136
194662,18000000,"en",89.811154,2014-08-27,103215094,"Released",7.4,4535
160588,18000000,"en",34.694216,2013-07-25,99206215,"Released",7,1098
9829,15000000,"en",17.50138,2006-04-28,76286096,"Released",6.9,367
10028,18000000,"en",18.492655,2003-11-24,62646763,"Released",6,303
10535,18000000,"en",11.238522,1996-05-24,0,"Released",4.9,147
790,1000000,"en",14.518598,1980-02-08,21378361,"Released",6.4,311
43959,18000000,"en",19.234672,2011-04-08,47088990,"Released",6.9,342
10364,18000000,"en",4.504377,1970-06-24,24911670,"Released",6.7,72
16991,0,"en",10.529143,2009-04-10,24007324,"Released",5.6,225
9610,18000000,"en",18.379124,1984-06-29,1e+08,"Released",5.8,383
1578,18000000,"en",35.524457,1980-11-14,2.3e+07,"Released",7.7,938
25643,18000000,"en",13.472365,2009-09-18,36133014,"Released",5.6,180
11904,18000000,"en",8.321586,1985-12-04,0,"Released",6.7,167
28665,0,"en",7.668063,2009-01-01,0,"Released",5.5,135
44115,18000000,"en",52.464877,2010-11-05,35692920,"Released",7,2606
10569,0,"en",11.423533,2000-05-19,0,"Released",6.4,155
10560,18000000,"en",6.961736,2000-05-12,17200925,"Released",6.8,90
333348,17000000,"en",9.191187,2015-11-12,2.4e+07,"Released",5.4,167
20483,18000000,"en",4.492859,2004-02-06,16702864,"Released",4.9,76
11457,18000000,"en",5.706767,2001-10-25,0,"Released",7.2,120
321697,30000000,"en",53.670525,2015-10-09,34441873,"Released",6.8,1573
19840,18000000,"en",14.15192,2009-07-10,0,"Released",5.1,197
22327,18000000,"en",13.462544,2009-09-11,0,"Released",5.9,319
38665,18000000,"en",11.725805,1981-08-20,2945600,"Released",3.7,14
2575,21000000,"en",7.047975,2001-02-11,28008462,"Released",6.2,92
11644,18000000,"en",13.628601,1981-07-24,1.2e+07,"Released",7.3,236
146227,18000000,"en",16.520516,2013-08-29,10501938,"Released",4.9,246
68924,18000000,"en",14.916264,1997-09-27,8038061,"Released",6.9,176
253235,18000000,"en",9.633711,2014-07-20,25312387,"Released",5.7,164
22102,0,"en",3.455018,1989-03-22,0,"Released",5.6,56
18701,0,"en",1.946634,2004-09-03,0,"Released",6.4,23
10068,17000000,"en",12.313143,1986-02-14,6735922,"Released",5.8,177
848,18000000,"en",3.258422,1981-06-26,14110013,"Released",6.5,67
36811,0,"en",3.659292,2009-09-04,0,"Released",6.7,55
522,18000000,"en",24.548633,1994-09-27,5887457,"Released",7.3,630
130150,18000000,"en",17.683563,2013-12-27,20275812,"Released",6.7,299
12246,18000000,"ru",10.1449,2007-09-20,26527510,"Released",6.5,158
13809,18000000,"en",31.887978,2008-09-04,25739015,"Released",6.9,836
27380,0,"en",1.110179,1982-06-25,0,"Released",3.5,15
10549,0,"en",9.814785,1996-12-25,0,"Released",7.3,117
33870,25000000,"en",1.876811,2009-10-01,20719451,"Released",6.8,28
245703,18000000,"en",32.717853,2016-02-18,6212282,"Released",6.2,694
10739,0,"en",8.945081,2003-08-27,0,"Released",6.2,149
127560,18000000,"en",13.916583,2013-12-26,22309223,"Released",6.7,273
37903,15238800,"de",17.94739,2009-05-21,0,"Released",7.2,255
396152,0,"en",2.525569,2016-05-03,0,"Released",5.3,11
10017,2700000,"en",10.47644,1986-11-21,3500000,"Released",5.9,108
11468,18000000,"en",10.991281,2002-01-01,676698,"Released",7,104
193613,18000000,"en",7.871686,2013-09-25,7972967,"Released",6.7,83
17436,18000000,"en",6.333869,2008-11-05,382174,"Released",4.4,60
43434,18000000,"en",1.138383,2010-05-19,871279,"Released",6.7,50
31166,18000000,"en",8.266124,2009-05-14,0,"Released",5.6,20
69848,0,"en",0.910529,1999-08-02,0,"Released",9.3,2
8408,3500000,"en",18.025206,1985-07-19,3.4e+07,"Released",6.9,270
332411,18000000,"en",10.144222,2016-04-14,0,"Released",4.5,179
9389,18000000,"fr",9.244181,2006-03-16,1831348,"Released",6.7,77
9626,17900000,"en",12.752463,1985-04-09,6948633,"Released",5,206
75638,14000000,"en",22.748174,2012-03-02,13551174,"Released",6,376
8363,20000000,"en",33.436092,2007-08-17,121463226,"Released",7,2100
15670,0,"en",3.107371,2009-02-16,90508336,"Released",6.4,52
290555,18000000,"en",7.922639,2014-08-28,0,"Released",5.7,82
8328,23000000,"en",28.973074,2008-02-14,150816700,"Released",6.5,640
10982,15000000,"en",23.980329,2005-12-16,51053787,"Released",5.9,479
205,17500000,"en",28.60542,2004-09-11,3.8e+07,"Released",7.5,793
1620,24000000,"en",42.669304,2007-11-21,99965753,"Released",5.9,966
175541,17500000,"en",7.180403,2013-11-27,7018189,"Released",5.8,16
241254,18000000,"en",21.638673,2014-08-22,266586800,"Released",4.6,218
31932,0,"en",2.64486,2002-01-01,0,"Released",5.4,18
1933,0,"en",25.881355,2001-08-02,0,"Released",7.4,1660
679,18500000,"en",67.66094,1986-07-18,183316455,"Released",7.7,3220
11113,17000000,"en",20.786616,1964-10-21,72070731,"Released",7.4,352
3597,17000000,"en",27.654472,1997-10-17,125586134,"Released",5.6,687
193893,17000000,"en",70.668923,2014-08-13,136621271,"Released",6.4,1219
9675,16000000,"en",23.425431,2004-10-22,109502303,"Released",6.9,478
9988,17500000,"en",14.304444,2006-08-25,19179969,"Released",5.8,172
948,300000,"en",30.301307,1978-10-25,7e+07,"Released",7.4,1035
21765,17000000,"en",3.56033,2003-10-10,0,"Released",4.7,30
146304,17000000,"en",7.210095,2013-11-15,71625195,"Released",6.7,110
7516,17000000,"en",23.491962,2006-12-09,57103895,"Released",6.4,534
41439,20000000,"en",36.133536,2010-10-21,136150434,"Released",5.8,730
2752,17000000,"en",14.18136,2002-03-01,0,"Released",5.2,297
9429,17000000,"en",12.709227,1998-10-01,30331165,"Released",5.9,198
38117,17000000,"en",24.054062,2011-01-21,43165571,"Released",6,849
9792,15000000,"en",35.107857,2006-03-10,69623713,"Released",6.1,705
13778,0,"en",10.149569,2003-09-05,0,"Released",5.1,64
228203,0,"en",14.023082,2015-02-20,45710059,"Released",7.4,213
41382,0,"en",9.054803,2010-08-20,0,"Released",5.6,54
13960,20000000,"en",5.422285,2006-03-31,21170563,"Released",6,32
114150,17000000,"en",32.746486,2012-09-28,115350426,"Released",7.3,2247
26602,34000000,"en",3.960098,2001-08-22,19693891,"Released",4.8,63
10223,0,"en",10.178917,1998-12-11,0,"Released",6.9,187
16028,17000000,"en",4.544216,2002-11-01,0,"Released",4.6,74
15639,0,"en",2.184708,2006-03-24,0,"Released",3.3,17
16112,0,"en",3.09159,1999-10-01,0,"Released",6.3,14
26390,17000000,"en",18.790102,2009-01-16,29536299,"Released",6.2,293
27759,17000000,"en",3.321095,1963-05-06,1e+07,"Released",6.3,36
109428,17000000,"en",33.912116,2013-04-05,97542952,"Released",6.4,1723
23049,17000000,"en",5.787891,2009-02-06,20455276,"Released",5.6,101
9310,17000000,"en",7.864011,2006-03-04,7314027,"Released",4.9,95
11411,17000000,"en",17.062117,1987-07-23,19300000,"Released",4.1,318
16988,0,"en",1.782666,2008-01-25,0,"Released",3,6
7304,17000000,"en",19.311572,2006-01-06,9500000,"Released",7,331
24747,0,"en",2.897449,2004-04-30,0,"Released",5.5,19
58048,17000000,"en",0.138564,1986-08-29,0,"Released",2.9,15
1491,40000000,"en",36.960953,2006-08-18,86915017,"Released",7.1,1615
2989,17000000,"en",1.15641,1981-11-12,2e+06,"Released",5.6,19
10629,17000000,"en",9.583578,2003-07-11,1569918,"Released",6.8,59
255343,17000000,"en",25.112567,2014-10-11,3758328,"Released",6.1,271
4723,17000000,"en",9.349386,2006-05-15,374743,"Released",5.2,153
10800,15000000,"fr",8.884405,2008-03-19,0,"Released",6.5,129
25763,17000000,"en",2.215261,1977-09-10,8720000,"Released",5,27
79694,17000000,"en",6.385234,2012-08-23,9627492,"Released",4.5,140
4032,16500000,"en",20.935169,1991-11-27,0,"Released",7,428
18615,16800000,"en",4.358255,2006-08-30,2281089,"Released",5.8,73
10673,15000000,"en",24.898687,1987-12-10,43848069,"Released",7,546
4584,16500000,"en",20.898711,1995-12-13,1.35e+08,"Released",7.2,352
2977,16500000,"en",18.236284,2007-03-02,37311672,"Released",6.9,317
10760,16500000,"en",10.74648,2007-09-21,13620075,"Released",6,236
11093,16500000,"en",12.102725,2003-12-19,16942795,"Released",7,199
207,16400000,"en",55.458584,1989-06-02,235860116,"Released",8.1,2705
8467,16000000,"en",35.777067,1994-12-16,247275374,"Released",6.5,1859
639,16000000,"en",18.430419,1989-07-21,92823546,"Released",7.3,950
24226,16000000,"en",7.980632,1982-12-08,53977250,"Released",7.4,131
9285,16000000,"en",14.759948,2000-05-19,119754278,"Released",5.9,542
14709,0,"en",9.229999,1999-01-15,0,"Released",6,122
74643,15000000,"en",29.943316,2011-05-15,133432856,"Released",7.3,1049
13788,16000000,"en",15.788784,2009-01-09,76514050,"Released",4.8,365
83666,16000000,"en",41.083914,2012-05-16,68263166,"Released",7.6,1662
10781,16000000,"en",21.380635,2006-10-06,0,"Released",5.9,402
318850,18500000,"en",1.884558,2016-03-10,6490401,"Released",6.4,30
13908,0,"en",4.382761,2002-08-02,0,"Released",3.7,78
1417,19000000,"es",90.809408,2006-05-27,83258226,"Released",7.6,3041
39180,0,"en",6.579017,2001-03-02,0,"Released",4.8,44
16161,16000000,"en",7.854989,2001-06-27,29381649,"Released",7.4,55
49950,16000000,"en",11.807269,2011-02-04,40492759,"Released",5.3,224
10956,17700000,"en",15.976335,2001-04-10,30987695,"Released",5.5,242
9594,15000000,"en",10.484642,1991-08-10,30102717,"Released",5.3,215
4638,12000000,"en",38.623178,2007-02-14,80573774,"Released",7.4,2199
13972,16000000,"en",8.8321,2008-09-12,50007546,"Released",4.6,96
5038,15000000,"en",32.758254,2008-08-15,96408652,"Released",6.7,1020
13491,25000000,"sv",6.091033,2007-12-17,0,"Released",6.4,76
10571,16000000,"en",9.119797,2000-06-16,20627372,"Released",5.4,103
10994,0,"en",9.423866,2002-10-11,0,"Released",7.2,108
19994,16000000,"en",32.257414,2009-09-18,31556061,"Released",5.3,837
25166,16000000,"en",3.021835,2000-03-03,15427192,"Released",5.4,43
30890,16000000,"en",7.612849,1987-01-30,0,"Released",7,127
23169,20000000,"en",36.764666,2010-03-12,0,"Released",6.9,948
17403,0,"en",3.199784,2003-07-18,0,"Released",5.7,42
12120,20000000,"en",9.455596,1988-12-09,13854000,"Released",5.3,131
9800,26000000,"en",44.301745,1993-12-22,206678440,"Released",7.6,988
1090,16000000,"en",19.890428,1999-04-16,18564088,"Released",6.8,378
18475,16000000,"en",0.830596,2004-09-03,12,"Released",4.6,10
40160,0,"en",2.637355,1979-10-19,0,"Released",5.1,36
18074,0,"en",2.25453,2000-09-09,0,"Released",5.5,34
9689,16000000,"en",8.711782,2002-05-03,0,"Released",6.4,113
9781,6500000,"en",5.700333,1999-08-13,4217115,"Released",6.7,100
8009,16000000,"en",29.253833,1986-03-07,5900000,"Released",6.8,624
3877,16000000,"en",8.842869,2007-09-26,2849142,"Released",6.7,90
8854,16000000,"en",2.848727,1997-08-15,1686429,"Released",4.3,48
152599,16000000,"en",13.832464,2013-07-03,5867686,"Released",6.2,250
18840,0,"en",4.488547,2005-10-30,0,"Released",6.9,21
68727,20000000,"en",38.802415,2013-03-27,24261569,"Released",6.5,956
12657,16000000,"en",9.400404,2004-05-28,14822346,"Released",4.7,108
8265,11000000,"fr",18.923181,2008-01-09,53191886,"Released",6.8,615
12410,0,"en",2.397987,2008-12-11,0,"Released",6.3,29
34647,13000000,"en",20.39955,2009-05-05,754249,"Released",7.2,387
73935,16000000,"en",7.251897,2012-08-25,0,"Released",4.8,91
28178,16000000,"en",43.217089,2009-06-13,47801389,"Released",7.7,1717
185567,16000000,"en",14.529496,2013-12-04,0,"Released",6.7,172
264656,16000000,"en",20.59148,2014-05-18,3442853,"Released",6.4,258
35696,15600000,"en",2.244947,2002-06-21,0,"Released",4.2,20
16351,0,"en",1.326264,2002-05-20,0,"Released",5.7,16
38717,0,"en",0.212108,2001-01-23,0,"Released",5.3,3
18777,15500000,"en",6.630856,2005-09-12,1237615,"Released",5.5,16
2110,15300000,"fr",18.20957,2001-10-31,0,"Released",6.2,283
9035,15500000,"en",17.327279,2006-03-31,0,"Released",6.3,317
90,15000000,"en",29.843818,1984-11-29,316360478,"Released",6.8,961
771,18000000,"en",2.186927,1990-11-09,476684675,"Released",7.1,2414
12154,0,"es",12.335827,1987-11-27,0,"Released",5.8,253
9576,21000000,"en",20.818567,1982-12-16,177200000,"Released",6.9,421
744,15000000,"en",58.900647,1986-05-16,356830601,"Released",6.7,1698
146,17000000,"zh",45.742254,2000-10-01,213525736,"Released",7.2,927
14,15000000,"en",80.878605,1999-09-15,356296601,"Released",7.9,3313
45269,15000000,"en",54.053576,2010-09-06,414211549,"Released",7.6,2752
9493,15000000,"en",17.638286,1988-12-09,216614388,"Released",5.7,559
22556,15000000,"en",3.803495,2008-12-17,317000,"Released",6.4,52
873,15000000,"en",17.571533,1985-12-18,146292009,"Released",7.7,338
33196,16000000,"ko",4.628525,2009-06-06,11301649,"Released",6.5,48
205596,14000000,"en",145.364591,2014-11-14,233555708,"Released",8,5723
10765,0,"en",12.18838,1980-10-06,0,"Released",6,102
16769,15000000,"en",3.826685,1980-03-07,67182787,"Released",7.2,67
33217,15000000,"en",21.095489,2010-03-19,75700498,"Released",5.9,355
132232,15000000,"en",47.455148,2013-01-17,146497771,"Released",6,1401
11153,15000000,"en",22.838834,1983-07-28,61399552,"Released",7.1,410
208134,15000000,"en",27.165222,2013-10-22,151831537,"Released",6,680
1165,15000000,"en",19.113278,2006-09-15,123384128,"Released",6.8,338
4011,15000000,"en",58.553213,1988-02-29,73326666,"Released",7.1,1444
17202,15000000,"en",2.005111,2007-10-12,55184721,"Released",6.1,33
9587,18000000,"en",16.418639,1994-12-21,0,"Released",7,215
65086,17000000,"en",43.675191,2012-02-01,127730736,"Released",6.1,1206
10053,15000000,"en",4.688212,2006-02-03,66966987,"Released",5.4,268
11870,15000000,"en",9.125594,2002-02-08,52970014,"Released",5.6,197
11778,15000000,"en",19.786392,1978-12-08,5e+07,"Released",7.8,921
586,15000000,"en",13.581966,1997-12-25,64256513,"Released",6.7,270
18736,17000000,"en",11.927667,2003-04-25,55534455,"Released",5.7,280
134411,35000000,"en",30.556135,2013-02-21,42930462,"Released",5.8,1138
287903,15000000,"en",31.565117,2015-11-26,61548707,"Released",5.9,584
9276,15000000,"en",21.535126,1998-12-25,40283321,"Released",6.2,492
15765,0,"en",7.921311,1993-06-09,0,"Released",6.9,72
2142,15000000,"en",19.284129,1997-08-15,44862187,"Released",6.6,382
11397,16000000,"en",23.423082,2001-12-07,66468332,"Released",5.5,431
77016,7000000,"en",49.517264,2012-09-20,48126384,"Released",7.2,1170
11478,15000000,"en",11.375032,2000-03-31,35007180,"Released",5.8,156
266856,15000000,"en",61.182331,2014-11-26,123726688,"Released",7.8,3311
13411,0,"en",7.314796,2003-04-10,0,"Released",4.7,77
10564,15000000,"en",6.857923,2000-04-27,33771174,"Released",6.9,155
947,15000000,"en",41.286336,1962-12-10,69995385,"Released",7.8,851
24150,15000000,"en",12.929525,2009-08-28,39421467,"Released",5.1,267
228970,15000000,"en",42.952942,2014-12-05,52501541,"Released",7,951
18405,15000000,"en",19.760383,2009-03-13,32721635,"Released",6.2,440
6961,15000000,"en",10.194097,2005-02-04,47175038,"Released",6.2,230
11442,13000000,"en",11.045593,2002-07-01,37664855,"Released",4.5,228
2493,16000000,"en",44.533612,1987-09-18,30857814,"Released",7.6,1486
14047,15000000,"en",10.84158,2007-12-27,30226144,"Released",6.9,151
64690,15000000,"en",49.294864,2011-08-06,78054825,"Released",7.4,3725
11132,15000000,"en",7.424798,2004-02-17,29331068,"Released",5.1,221
17127,15000000,"en",5.164281,1998-04-17,46905889,"Released",5.6,72
1562,15000000,"en",34.759855,2007-04-26,64238440,"Released",6.5,1197
232679,15000000,"en",7.297757,2014-08-22,30127963,"Released",6.3,130
17880,14000000,"en",3.334804,2005-02-18,32645546,"Released",6.1,61
14736,20000000,"en",2.027393,2000-04-21,27728118,"Released",7.4,88
9434,0,"en",13.817269,1997-04-11,28084357,"Released",6.9,275
23706,15000000,"en",13.237835,2009-09-04,40105542,"Released",4.7,295
11531,0,"en",3.890223,2000-10-27,0,"Released",4.3,212
9100,15000000,"en",19.517239,1996-05-03,24769466,"Released",6.3,380
116,15000000,"en",30.669913,2005-10-26,85306374,"Released",7.3,1105
38843,0,"en",9.681147,2010-07-23,0,"Released",6.1,245
1245,11500000,"en",15.355589,1993-11-05,23237911,"Released",7.5,202
4995,15000000,"en",19.85579,1997-09-11,43101594,"Released",7.5,796
10413,0,"en",11.689337,1993-01-15,0,"Released",5.5,119
14012,15000000,"en",3.043589,2006-10-20,2.1e+07,"Released",6.1,52
9793,15000000,"en",17.141376,2007-03-22,0,"Released",5.2,351
12212,14000000,"en",8.885017,2000-09-19,38574362,"Released",4.4,100
13768,0,"en",4.115398,2002-10-11,0,"Released",6.4,128
8975,20000000,"en",7.679336,2006-10-13,22165608,"Released",5,163
342521,15000000,"en",18.268009,2016-04-21,20566327,"Released",6,421
45272,15000000,"en",7.809701,2010-12-22,20529194,"Released",5.9,80
9424,15000000,"en",9.378688,1998-07-24,17507368,"Released",5.5,104
97367,15000000,"en",35.395129,2013-03-20,35485608,"Released",6.8,1653
254904,15000000,"en",45.317278,2014-08-27,32556119,"Released",6,639
18681,15000000,"en",4.302941,1999-09-04,0,"Released",5.3,42
12162,15000000,"en",47.006162,2008-10-10,4.2e+07,"Released",7.2,1840
11495,15000000,"en",11.379652,1984-05-11,17080167,"Released",5.9,173
64689,15000000,"en",24.612603,2012-09-20,37930465,"Released",5.8,742
157849,15000000,"en",26.708193,2014-07-25,31554855,"Released",6.5,541
13166,0,"en",8.710294,2001-04-18,0,"Released",4.6,115
15511,0,"en",1.800119,2008-01-11,0,"Released",5.9,25
37003,15000000,"en",0.335195,2007-05-19,22730842,"Released",6.7,10
12211,25000000,"en",11.782725,2000-09-01,15843608,"Released",4.4,104
13816,0,"en",2.711955,2006-08-25,0,"Released",5.1,17
51828,15000000,"en",16.629173,2011-03-02,59389433,"Released",7,978
22798,15000000,"en",20.05902,2009-09-13,16633035,"Released",6.7,357
7501,15000000,"en",8.113634,2001-09-07,1.2e+07,"Released",5.9,97
10743,0,"en",9.87419,2003-04-25,0,"Released",6.4,126
37718,0,"en",2.857936,1999-08-27,0,"Released",5.3,31
15237,20000000,"en",3.138118,2004-07-02,0,"Released",6.3,32
9686,15000000,"en",6.684096,1989-03-10,0,"Released",6.2,64
17644,0,"en",0.722911,1998-01-01,0,"Released",2.9,8
97430,15000000,"en",17.672021,2012-11-02,15608545,"Released",5.2,358
12257,15000000,"en",3.033471,1998-11-25,10443316,"Released",4.8,32
13539,0,"en",3.313257,2000-03-23,0,"Released",5.4,48
68,15000000,"en",41.089863,1985-02-20,0,"Released",7.5,861
14024,15000000,"en",10.9071,2004-08-10,14867514,"Released",6,211
115,15000000,"en",49.230089,1998-03-06,46189568,"Released",7.8,2926
7874,15000000,"en",11.429607,2006-12-08,10903846,"Released",6.6,243
4911,15000000,"en",6.373316,2002-12-14,9237470,"Released",6.5,85
1988,16000000,"en",9.717392,2007-01-01,18928871,"Released",6.7,95
16222,15000000,"en",8.074807,2000-03-31,9902115,"Released",5,37
9557,20000000,"en",7.034752,2002-10-01,8586376,"Released",4.7,146
9026,0,"en",7.250379,2002-05-17,0,"Released",6.7,127
57943,0,"en",0.116873,1998-02-01,0,"Released",4.7,3
18276,0,"en",7.712206,2006-05-05,0,"Released",5.5,44
8321,15000000,"en",25.329493,2008-02-08,34533783,"Released",7.4,1388
72359,15,"en",5.112809,2013-05-09,0,"Released",5.6,26
10186,15000000,"en",13.832376,2008-08-20,8762890,"Released",5.6,156
25704,15000000,"en",7.446069,2009-08-21,6405245,"Released",5,100
133694,15000000,"en",13.568302,2012-09-23,8138788,"Released",6,243
19265,15000000,"en",21.857387,2009-06-19,35097815,"Released",6.8,350
36047,15000000,"en",0.249245,2000-07-19,5217498,"Released",4.7,15
8053,15000000,"en",12.163832,2005-11-17,12036149,"Released",7,177
2290,0,"en",8.962245,1999-09-16,0,"Released",6,90
5236,15000000,"en",32.690038,2005-09-05,15785148,"Released",7.2,886
6552,25000000,"en",8.583217,1999-04-30,4152230,"Released",6.1,182
1018,15000000,"en",31.60985,2001-05-16,20117339,"Released",7.6,1477
10075,0,"en",12.295216,2007-01-26,0,"Released",5.4,87
38031,22000000,"en",12.4654,2010-05-23,0,"Released",5.8,251
42188,15000000,"en",30.983397,2010-09-15,9455232,"Released",6.8,737
112430,0,"en",1.485324,2007-08-05,0,"Released",7,12
6687,15000000,"en",11.428903,2008-01-18,5926410,"Released",6.5,195
13853,15000000,"en",5.484679,1986-01-17,0,"Released",4.8,27
31306,0,"en",5.770246,1999-10-22,0,"Released",6.5,12
8461,15000000,"en",15.175289,2007-10-20,7938872,"Released",6.3,545
331592,0,"en",2.414721,2015-09-11,0,"Released",5.5,31
47692,0,"en",0.470645,1999-11-24,0,"Released",6.6,23
19,92620000,"de",32.351527,1927-01-10,650422,"Released",8,657
10045,12000000,"fr",17.493735,2004-11-09,9584131,"Released",6.5,565
400,8000000,"en",6.932221,1995-12-01,529766,"Released",6.7,85
253450,15000000,"zh",8.142166,2015-08-27,632542,"Released",6.6,157
9104,15000000,"en",6.329672,2001-09-08,0,"Released",6.5,93
11190,0,"ru",7.744166,2003-06-25,0,"Released",7.4,100
16353,8500000,"th",9.029489,2008-12-04,8936663,"Released",6,152
23759,12000000,"en",22.708647,2010-02-15,6814789,"Released",5.9,386
24206,15000000,"en",2.609057,1996-06-26,76382,"Released",5,22
10185,15000000,"en",19.913961,2008-08-07,3533227,"Released",6,290
75033,15000000,"en",1.897761,2011-09-16,0,"Released",5.2,5
74536,15000000,"en",7.701186,2011-11-04,0,"Released",4.8,92
31668,15000000,"en",1.833058,2001-10-14,23000,"Released",6.1,7
13501,15000000,"en",12.185204,2007-01-25,20380,"Released",5.7,41
15208,0,"en",2.500218,2008-07-04,0,"Released",5.6,31
172391,20000000,"en",6.459787,2013-07-18,27187375,"Released",5.8,72
262543,7000000,"en",49.808505,2014-10-09,0,"Released",5.6,670
9288,0,"en",4.901936,2005-01-01,0,"Released",4.8,36
370980,15000000,"it",0.738646,2015-12-03,0,"Released",7.3,12
20083,15000000,"zh",5.294319,2009-03-22,0,"Released",6.7,65
40880,0,"en",0.165367,2001-06-29,0,"Released",4.5,2
137,14600000,"en",52.744331,1993-02-11,70906973,"Released",7.4,2301
264999,14800000,"en",29.660993,2015-07-01,122513057,"Released",6.3,706
454,14500000,"en",41.493042,1996-10-31,147298761,"Released",6.7,1374
53457,10000000,"fr",10.072199,2010-09-16,17511906,"Released",7.2,196
288980,14500000,"en",4.389363,2014-08-21,0,"Released",5.8,9
33,14000000,"en",37.380435,1992-08-07,159157447,"Released",7.7,1113
1951,14200000,"da",7.05145,2005-05-16,674918,"Released",6.9,78
12405,15000000,"en",59.258969,2008-05-12,377910544,"Released",7.6,2827
10998,14000000,"en",16.742972,1987-09-11,320145693,"Released",6.6,291
114,14000000,"en",45.473484,1990-03-23,4.63e+08,"Released",7,1746
9396,0,"en",15.474831,1988-05-19,239606210,"Released",5.5,303
319910,0,"en",4.289676,2015-03-15,0,"Released",5,10
2604,14000000,"en",25.949277,1989-12-20,161001698,"Released",6.7,395
864,14000000,"en",22.409117,1993-09-30,154864401,"Released",6.8,491
14435,15000000,"en",13.706357,2009-01-16,100734718,"Released",5.3,299
1931,13000000,"en",6.92205,2007-05-16,75511123,"Released",6.1,88
691,14000000,"en",27.17347,1977-07-07,185438673,"Released",6.6,507
9877,14000000,"en",12.159009,1998-09-25,72527595,"Released",5.6,290
62008,0,"en",4.448494,2012-02-23,0,"Released",6.2,45
12227,14000000,"en",13.13724,1991-01-18,34793160,"Released",6.5,135
13824,0,"en",4.04701,1999-10-08,0,"Released",5.1,83
71688,13000000,"en",23.3784,2011-12-30,114956699,"Released",6.2,527
15173,0,"en",1.446172,2002-10-04,0,"Released",6.4,22
8291,14000000,"en",3.650857,1993-07-23,27515786,"Released",6.9,47
13950,14000000,"en",5.102258,2002-03-08,25482931,"Released",5.8,48
12158,14000000,"en",6.772615,1995-10-27,19800000,"Released",4.5,111
11586,14000000,"en",11.543363,1977-06-17,30749142,"Released",4.5,133
10008,0,"en",7.436315,2005-05-05,0,"Released",5.3,142
2830,14000000,"en",14.813614,2003-08-21,0,"Released",4.4,180
12403,14000000,"en",20.792603,2009-06-08,22852638,"Released",6.2,351
34563,14000000,"en",6.733485,2010-03-12,21409028,"Released",5.7,39
14557,0,"en",7.708227,1998-08-21,0,"Released",5.6,49
10368,12000000,"en",2.238646,1999-03-25,21001563,"Released",5.8,32
10280,0,"en",7.866961,1996-10-25,0,"Released",5.5,124
12637,0,"en",3.876242,1977-06-21,0,"Released",6.1,67
34152,0,"en",1.89218,1994-05-13,0,"Released",6.7,31
14434,11000000,"en",4.536745,2007-03-16,13196245,"Released",5,55
11470,11000000,"en",11.220643,2001-07-24,16951798,"Released",4.5,291
10741,0,"en",11.706309,2006-09-05,0,"Released",6.4,119
24940,14000000,"en",4.66723,2001-02-02,10424470,"Released",5.3,73
82679,14000000,"en",7.487843,2012-10-25,11417362,"Released",5.5,134
2013,14000000,"fr",13.65494,2007-05-22,19777647,"Released",7.4,283
1440,26000000,"en",11.942862,2006-10-06,14821658,"Released",6.9,240
18041,14000000,"en",5.833687,2000-04-21,5108820,"Released",5.5,68
28029,14000000,"en",6.370267,1999-01-29,0,"Released",6.2,21
1123,0,"en",4.052219,2006-10-27,4291965,"Released",6.4,25
14033,0,"en",3.231848,2001-09-06,0,"Released",4.4,49
87729,14000000,"en",0.900442,1995-03-31,2474000,"Released",5.2,10
16899,0,"en",8.387573,2008-01-01,0,"Released",6.3,108
41317,0,"en",0.633004,1978-11-02,0,"Released",5.8,1
245700,0,"en",9.242554,2014-10-31,5405500,"Released",6.3,204
37842,0,"fr",1.866443,2009-05-20,0,"Released",5.8,22
9045,0,"fr",5.930533,2002-02-13,0,"Released",7.1,75
44092,12000000,"zh",4.930129,2010-09-01,0,"Released",6.7,57
16005,0,"en",8.747922,2008-09-26,0,"Released",6.3,55
44754,14000000,"en",4.898424,2011-09-30,46495,"Released",6.1,86
23988,108,"en",7.410523,2009-10-27,0,"Released",4,97
43949,14000000,"en",24.210698,2010-08-06,1755212,"Released",7.4,418
142,14000000,"en",44.135568,2005-09-02,178043761,"Released",7.5,1480
9603,12000000,"en",16.051328,1995-07-19,0,"Released",6.9,803
10712,13500000,"en",9.982885,2002-09-01,29027914,"Released",6.9,144
243938,14000000,"en",16.618874,2015-02-20,12314651,"Released",5,354
10876,13500000,"en",7.261196,2000-11-22,7060876,"Released",6.8,128
86838,15000000,"en",32.306455,2012-09-07,19422261,"Released",6.7,1206
25208,0,"en",4.722403,2001-01-19,0,"Released",6,27
613,18339750,"de",32.445895,2004-09-08,92180910,"Released",7.7,1037
1913,12806000,"es",17.363739,2004-09-03,38535221,"Released",7.2,219
97370,13300000,"en",29.782161,2014-03-14,5380251,"Released",6,1102
801,13000000,"en",18.362333,1987-12-23,123922370,"Released",7.1,642
70829,13400000,"en",0.680753,2010-12-29,16700000,"Released",4.7,7
